timestamp,Hsig_real,Hsig_observado_pelo_sensor,Hsig_previsto,p_good,p_suspect,p_bad,rotulo_verdadeiro,rotulo_previsto,familia_anomalia
2024-08-21 03:00:00+00:00,0.38,1.2356504332321074,1.3139695,0.16440493,0.061264362,0.77433074,BAD,BAD,C_level_shift
2024-08-21 04:00:00+00:00,0.38,1.2356504332321074,1.2571518,0.37707567,0.05411114,0.5688132,BAD,GOOD,C_level_shift
2024-08-21 05:00:00+00:00,0.43,1.2856504332321075,1.2450508,0.118166685,0.5670657,0.3147676,BAD,SUSPECT,C_level_shift
2024-08-21 06:00:00+00:00,0.425,1.2806504332321076,1.2857689,0.53856075,0.25566903,0.20577021,BAD,GOOD,C_level_shift
2024-08-21 07:00:00+00:00,0.515,1.3706504332321077,1.294172,0.19731295,0.69815683,0.10453022,BAD,SUSPECT,C_level_shift
2024-08-21 08:00:00+00:00,0.535,1.3906504332321077,1.3641026,0.12797332,0.5238553,0.34817135,BAD,SUSPECT,C_level_shift
2024-08-21 09:00:00+00:00,0.44999999999999996,1.3056504332321075,1.3982683,0.9108903,0.07046651,0.018643191,BAD,GOOD,C_level_shift
2024-08-21 10:00:00+00:00,0.45499999999999996,1.3106504332321076,1.332735,0.4241917,0.07940619,0.49640208,BAD,GOOD,C_level_shift
2024-08-21 11:00:00+00:00,0.495,1.3506504332321077,1.3176248,0.67680776,0.24657921,0.076613046,BAD,GOOD,C_level_shift
2024-08-21 12:00:00+00:00,0.5,1.3556504332321075,1.3518478,0.3318678,0.1312654,0.5368668,BAD,GOOD,C_level_shift
2024-08-21 13:00:00+00:00,0.415,1.2706504332321076,1.3660712,0.9285603,0.057118822,0.014320871,BAD,GOOD,C_level_shift
2024-08-21 14:00:00+00:00,0.37,1.2256504332321077,1.298546,0.9305731,0.05160376,0.017823147,BAD,GOOD,C_level_shift
2024-08-21 15:00:00+00:00,0.365,1.2206504332321075,1.2440698,0.50866747,0.08819515,0.40313742,BAD,GOOD,C_level_shift
2024-08-21 16:00:00+00:00,0.335,1.1906504332321075,1.2308846,0.9096966,0.056253582,0.03404987,BAD,GOOD,C_level_shift
2024-08-21 17:00:00+00:00,0.35,1.2056504332321076,1.2088526,0.8081234,0.06857157,0.12330502,BAD,GOOD,C_level_shift
2024-08-21 18:00:00+00:00,0.36,1.2156504332321074,1.2146274,0.6894587,0.080798306,0.22974294,BAD,GOOD,C_level_shift
2024-08-21 19:00:00+00:00,0.44,1.2956504332321075,1.2260648,0.7668761,0.2067006,0.026423324,BAD,GOOD,C_level_shift
2024-08-21 20:00:00+00:00,0.45,1.3056504332321075,1.291525,0.29849154,0.15940525,0.54210323,BAD,GOOD,C_level_shift
2024-08-21 21:00:00+00:00,0.495,1.3506504332321077,1.3173616,0.69796884,0.2517852,0.05024596,BAD,GOOD,C_level_shift
2024-08-21 22:00:00+00:00,0.37,1.2256504332321077,1.354355,0.93252206,0.054728806,0.012749153,BAD,GOOD,C_level_shift
2024-08-21 23:00:00+00:00,0.41500000000000004,1.2706504332321076,1.2634419,0.92736506,0.05654463,0.01609032,BAD,GOOD,C_level_shift
2024-08-22 00:00:00+00:00,0.45,1.3056504332321075,1.2710176,0.5779577,0.2870492,0.1349931,BAD,GOOD,C_level_shift
2024-08-22 01:00:00+00:00,0.435,1.2906504332321076,1.3096786,0.74501514,0.062036764,0.19294806,BAD,GOOD,C_level_shift
2024-08-22 02:00:00+00:00,0.41000000000000003,1.2656504332321077,1.307395,0.86024046,0.055567086,0.08419244,BAD,GOOD,C_level_shift
2024-08-22 03:00:00+00:00,0.4,1.2556504332321075,1.282894,0.64665294,0.07072658,0.28262046,BAD,GOOD,C_level_shift
2024-08-22 04:00:00+00:00,0.295,1.1506504332321075,1.2683622,0.9318628,0.05505572,0.013081503,BAD,GOOD,C_level_shift
2024-08-22 05:00:00+00:00,0.345,1.2006504332321075,1.1854542,0.9428086,0.04538389,0.011807475,BAD,GOOD,C_level_shift
2024-08-22 06:00:00+00:00,0.37,1.2256504332321077,1.200351,0.8232924,0.12756705,0.04914059,BAD,GOOD,C_level_shift
2024-08-22 07:00:00+00:00,0.395,1.2506504332321076,1.2325671,0.6645163,0.17160596,0.16387768,BAD,GOOD,C_level_shift
2024-08-22 08:00:00+00:00,0.48,1.3356504332321075,1.2597935,0.7037817,0.26432934,0.0318889,BAD,GOOD,C_level_shift
2024-08-22 09:00:00+00:00,0.455,1.3106504332321076,1.3315719,0.9389663,0.040239144,0.020794556,BAD,GOOD,C_level_shift
2024-08-22 10:00:00+00:00,0.405,1.2606504332321076,1.3290452,0.9447911,0.039035384,0.01617351,BAD,GOOD,C_level_shift
2024-08-22 11:00:00+00:00,0.33499999999999996,1.1906504332321075,1.282586,0.9317563,0.05325802,0.014985639,BAD,GOOD,C_level_shift
2024-08-22 12:00:00+00:00,0.43000000000000005,1.2856504332321077,1.2162132,0.88962597,0.09264269,0.017731322,BAD,GOOD,C_level_shift
2024-08-22 13:00:00+00:00,0.41500000000000004,1.2706504332321076,1.2758532,0.9534766,0.031029036,0.015494332,BAD,GOOD,C_level_shift
2024-08-22 14:00:00+00:00,0.405,1.2606504332321076,1.2876048,0.71257913,0.056869164,0.2305517,BAD,GOOD,C_level_shift
2024-08-22 15:00:00+00:00,0.375,1.2306504332321075,1.2765756,0.9524194,0.031134494,0.016446115,BAD,GOOD,C_level_shift
2024-08-22 16:00:00+00:00,0.38,1.2356504332321074,1.2486602,0.89649767,0.051211786,0.052290548,BAD,GOOD,C_level_shift
2024-08-22 17:00:00+00:00,0.32499999999999996,1.1806504332321075,1.2457645,0.9254552,0.05471304,0.01983177,BAD,GOOD,C_level_shift
2024-08-22 18:00:00+00:00,0.345,1.2006504332321075,1.2051419,0.9515635,0.033351786,0.0150847165,BAD,GOOD,C_level_shift
2024-08-22 19:00:00+00:00,0.355,1.2106504332321075,1.2085925,0.7863389,0.07289752,0.14076357,BAD,GOOD,C_level_shift
2024-08-22 20:00:00+00:00,0.43,1.2856504332321075,1.2213974,0.8278215,0.14958377,0.022594716,BAD,GOOD,C_level_shift
2024-08-22 21:00:00+00:00,0.42000000000000004,1.2756504332321075,1.2834191,0.9529268,0.030653654,0.016419517,BAD,GOOD,C_level_shift
2024-08-22 22:00:00+00:00,0.385,1.2406504332321076,1.2921278,0.95132023,0.03179601,0.016883753,BAD,GOOD,C_level_shift
2024-08-22 23:00:00+00:00,0.36,1.2156504332321074,1.2611636,0.92088896,0.044543732,0.034567334,BAD,GOOD,C_level_shift
2024-08-23 00:00:00+00:00,0.41000000000000003,1.2656504332321077,1.2325256,0.9215089,0.064791225,0.013699844,BAD,GOOD,C_level_shift
2024-08-23 01:00:00+00:00,0.4,1.2556504332321075,1.2666335,0.960255,0.025806688,0.013938308,BAD,GOOD,C_level_shift
2024-08-23 02:00:00+00:00,0.41000000000000003,1.2656504332321077,1.2714511,0.856064,0.054084063,0.08985193,BAD,GOOD,C_level_shift
2024-08-23 03:00:00+00:00,0.365,1.2206504332321075,1.2770054,0.94104266,0.03981048,0.01914684,BAD,GOOD,C_level_shift
2024-08-23 04:00:00+00:00,0.405,0.4050000000000001,1.2427983,0.0384413,0.050509293,0.9110494,GOOD,BAD,
2024-08-23 05:00:00+00:00,0.33,0.3300000000000001,0.67182404,0.12876481,0.42222723,0.44900796,GOOD,SUSPECT,
2024-08-23 06:00:00+00:00,0.39,0.3900000000000001,0.398232,0.5385592,0.25557992,0.20586091,GOOD,GOOD,
