timestamp,Hsig_real,Hsig_observado_pelo_sensor,Hsig_previsto,p_good,p_suspect,p_bad,rotulo_verdadeiro,rotulo_previsto,familia_anomalia
2024-08-21 03:00:00+00:00,0.38,0.38000000000000006,0.4886401,0.12850142,0.046344146,0.8251544,GOOD,BAD,
2024-08-21 04:00:00+00:00,0.38,0.38000000000000006,0.4320956,0.5371802,0.02805192,0.4347679,GOOD,GOOD,
2024-08-21 05:00:00+00:00,0.43,0.43000000000000005,0.40851727,0.76622105,0.06831729,0.16546163,GOOD,GOOD,
2024-08-21 06:00:00+00:00,0.425,0.4250000000000001,0.43687466,0.53856075,0.25566903,0.20577021,GOOD,GOOD,
2024-08-21 07:00:00+00:00,0.515,0.515,0.45395133,0.872715,0.081485085,0.045799907,GOOD,GOOD,
2024-08-21 08:00:00+00:00,0.535,0.535,0.51336247,0.78348124,0.073640145,0.14287858,GOOD,GOOD,
2024-08-21 09:00:00+00:00,0.44999999999999996,0.45000000000000007,0.5563283,0.94902223,0.033085573,0.01789222,GOOD,GOOD,
2024-08-21 10:00:00+00:00,0.45499999999999996,0.455,0.5135565,0.5917809,0.034771416,0.37344772,GOOD,GOOD,
2024-08-21 11:00:00+00:00,0.495,0.4950000000000001,0.48640692,0.9464757,0.030355372,0.02316893,GOOD,GOOD,
2024-08-21 12:00:00+00:00,0.5,0.5000000000000001,0.5064097,0.7406029,0.04083172,0.21856537,GOOD,GOOD,
2024-08-21 13:00:00+00:00,0.415,0.4150000000000001,0.5253503,0.911016,0.06256461,0.026419409,GOOD,GOOD,
2024-08-21 14:00:00+00:00,0.37,0.37000000000000005,0.47738293,0.8599118,0.09104013,0.04904805,GOOD,GOOD,
2024-08-21 15:00:00+00:00,0.365,0.3650000000000001,0.41991708,0.65095115,0.04753546,0.30151337,GOOD,GOOD,
2024-08-21 16:00:00+00:00,0.335,0.3350000000000001,0.39458954,0.9274504,0.038551297,0.033998303,GOOD,GOOD,
2024-08-21 17:00:00+00:00,0.35,0.35000000000000003,0.3730951,0.8819635,0.03387188,0.08416464,GOOD,GOOD,
2024-08-21 18:00:00+00:00,0.36,0.36000000000000004,0.3736211,0.8455117,0.03234075,0.12214759,GOOD,GOOD,
2024-08-21 19:00:00+00:00,0.44,0.4400000000000001,0.38421363,0.90444756,0.07249875,0.023053661,GOOD,GOOD,
2024-08-21 20:00:00+00:00,0.45,0.4500000000000001,0.43894827,0.70441043,0.055799063,0.23979053,GOOD,GOOD,
2024-08-21 21:00:00+00:00,0.495,0.4950000000000001,0.47471583,0.94363356,0.036755756,0.019610688,GOOD,GOOD,
2024-08-21 22:00:00+00:00,0.37,0.37000000000000005,0.5115131,0.8427322,0.11076969,0.04649815,GOOD,GOOD,
2024-08-21 23:00:00+00:00,0.41500000000000004,0.41500000000000015,0.44770953,0.97423524,0.013942124,0.011822641,GOOD,GOOD,
2024-08-22 00:00:00+00:00,0.45,0.4500000000000001,0.432987,0.92529684,0.04194331,0.03275985,GOOD,GOOD,
2024-08-22 01:00:00+00:00,0.435,0.4350000000000001,0.46096945,0.88630813,0.022164103,0.09152778,GOOD,GOOD,
2024-08-22 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.4690857,0.9075811,0.025751855,0.06666707,GOOD,GOOD,
2024-08-22 03:00:00+00:00,0.4,0.40000000000000013,0.45161054,0.7849486,0.02830813,0.1867433,GOOD,GOOD,
2024-08-22 04:00:00+00:00,0.295,0.29500000000000004,0.4344431,0.7405214,0.19323905,0.06623959,GOOD,GOOD,
2024-08-22 05:00:00+00:00,0.345,0.34500000000000003,0.3649832,0.9341121,0.04089752,0.024990438,GOOD,GOOD,
2024-08-22 06:00:00+00:00,0.37,0.37000000000000005,0.357568,0.95242846,0.029707981,0.017863588,GOOD,GOOD,
2024-08-22 07:00:00+00:00,0.395,0.3950000000000001,0.38373077,0.8972931,0.04342203,0.05928486,GOOD,GOOD,
2024-08-22 08:00:00+00:00,0.48,0.48000000000000004,0.41437227,0.87267196,0.0972157,0.03011237,GOOD,GOOD,
2024-08-22 09:00:00+00:00,0.455,0.45500000000000007,0.479032,0.9636985,0.018823965,0.017477522,GOOD,GOOD,
2024-08-22 10:00:00+00:00,0.405,0.4050000000000001,0.49394557,0.95213044,0.028024629,0.01984495,GOOD,GOOD,
2024-08-22 11:00:00+00:00,0.33499999999999996,0.335,0.45803714,0.8861598,0.0804887,0.033351496,GOOD,GOOD,
2024-08-22 12:00:00+00:00,0.43000000000000005,0.4300000000000001,0.39373285,0.8875791,0.07819593,0.034224983,GOOD,GOOD,
2024-08-22 13:00:00+00:00,0.41500000000000004,0.41500000000000015,0.42280522,0.970701,0.016084619,0.013214381,GOOD,GOOD,
2024-08-22 14:00:00+00:00,0.405,0.4050000000000001,0.4439455,0.87051547,0.019535914,0.10994862,GOOD,GOOD,
2024-08-22 15:00:00+00:00,0.375,0.3750000000000001,0.4416171,0.9669944,0.01635154,0.016654085,GOOD,GOOD,
2024-08-22 16:00:00+00:00,0.38,0.38000000000000006,0.4179228,0.96131796,0.01372312,0.024958909,GOOD,GOOD,
2024-08-22 17:00:00+00:00,0.32499999999999996,0.325,0.4083677,0.9130965,0.057681814,0.0292217,GOOD,GOOD,
2024-08-22 18:00:00+00:00,0.345,0.34500000000000003,0.37466496,0.96713006,0.018179405,0.014690538,GOOD,GOOD,
2024-08-22 19:00:00+00:00,0.355,0.35500000000000004,0.3684285,0.9110708,0.026494771,0.062434427,GOOD,GOOD,
2024-08-22 20:00:00+00:00,0.43,0.43000000000000005,0.37822703,0.9045032,0.07106387,0.024432918,GOOD,GOOD,
2024-08-22 21:00:00+00:00,0.42000000000000004,0.4200000000000001,0.43058625,0.9688482,0.015717307,0.015434454,GOOD,GOOD,
2024-08-22 22:00:00+00:00,0.385,0.38500000000000006,0.45252043,0.9680131,0.016217532,0.015769375,GOOD,GOOD,
2024-08-22 23:00:00+00:00,0.36,0.36000000000000004,0.43205592,0.922034,0.0342025,0.04376349,GOOD,GOOD,
2024-08-23 00:00:00+00:00,0.41000000000000003,0.4100000000000001,0.40172252,0.95307803,0.030629195,0.01629278,GOOD,GOOD,
2024-08-23 01:00:00+00:00,0.4,0.40000000000000013,0.41984296,0.97819185,0.01144677,0.010361397,GOOD,GOOD,
2024-08-23 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.4305022,0.93866473,0.017638749,0.04369654,GOOD,GOOD,
2024-08-23 03:00:00+00:00,0.365,0.3650000000000001,0.43793204,0.95565546,0.02512825,0.019216286,GOOD,GOOD,
2024-08-23 04:00:00+00:00,0.405,0.4050000000000001,0.41262135,0.965135,0.020911561,0.01395346,GOOD,GOOD,
2024-08-23 05:00:00+00:00,0.33,0.3300000000000001,0.4211549,0.857095,0.0951696,0.047735404,GOOD,GOOD,
2024-08-23 06:00:00+00:00,0.39,0.3900000000000001,0.38615072,0.9355941,0.04234564,0.022060258,GOOD,GOOD,
2024-08-23 07:00:00+00:00,0.385,0.38500000000000006,0.39961305,0.9709075,0.014240935,0.014851553,GOOD,GOOD,
2024-08-23 08:00:00+00:00,0.425,0.4250000000000001,0.412623,0.96164405,0.024764298,0.013591618,GOOD,GOOD,
2024-08-23 09:00:00+00:00,0.385,0.38500000000000006,0.44087186,0.9731769,0.014655711,0.012167369,GOOD,GOOD,
2024-08-23 10:00:00+00:00,0.365,0.3650000000000001,0.42988178,0.94194716,0.021364482,0.03668837,GOOD,GOOD,
2024-08-23 11:00:00+00:00,0.33,0.3300000000000001,0.40552792,0.95546407,0.02704701,0.017488899,GOOD,GOOD,
2024-08-23 12:00:00+00:00,0.30000000000000004,0.3000000000000001,0.37339857,0.9244039,0.04078565,0.034810442,GOOD,GOOD,
2024-08-23 13:00:00+00:00,0.395,0.3950000000000001,0.34170422,0.8698628,0.09630143,0.033835802,GOOD,GOOD,
2024-08-23 14:00:00+00:00,0.405,0.4050000000000001,0.3867699,0.95669276,0.026584186,0.016723048,GOOD,GOOD,
2024-08-23 15:00:00+00:00,0.35,0.35000000000000003,0.42643288,0.9530749,0.027666116,0.019259013,GOOD,GOOD,
2024-08-23 16:00:00+00:00,0.4,0.40000000000000013,0.4045374,0.9616328,0.023600427,0.014766773,GOOD,GOOD,
2024-08-23 17:00:00+00:00,0.335,0.3350000000000001,0.41475007,0.9236573,0.048769485,0.0275732,GOOD,GOOD,
2024-08-23 18:00:00+00:00,0.385,0.38500000000000006,0.38706183,0.96442926,0.023019854,0.012550875,GOOD,GOOD,
2024-08-23 19:00:00+00:00,0.4,0.40000000000000013,0.39842975,0.952041,0.022372225,0.0255868,GOOD,GOOD,
2024-08-23 20:00:00+00:00,0.39,0.3900000000000001,0.42091233,0.9340559,0.016044881,0.049899217,GOOD,GOOD,
2024-08-23 21:00:00+00:00,0.405,0.4050000000000001,0.42446378,0.96116215,0.015493623,0.023344232,GOOD,GOOD,
2024-08-23 22:00:00+00:00,0.32499999999999996,0.325,0.43100694,0.83452255,0.110379204,0.055098243,GOOD,GOOD,
2024-08-23 23:00:00+00:00,0.31,0.31000000000000005,0.38576683,0.93674195,0.035202555,0.02805549,GOOD,GOOD,
2024-08-24 00:00:00+00:00,0.29500000000000004,0.2950000000000001,0.34911242,0.8622693,0.0504314,0.08729932,GOOD,GOOD,
2024-08-24 01:00:00+00:00,0.275,0.2750000000000001,0.328674,0.9181226,0.0382696,0.043607824,GOOD,GOOD,
2024-08-24 02:00:00+00:00,0.315,0.31500000000000006,0.3117102,0.934687,0.039122347,0.02619063,GOOD,GOOD,
2024-08-24 03:00:00+00:00,0.28,0.28000000000000014,0.3288474,0.9538292,0.02642596,0.019744787,GOOD,GOOD,
2024-08-24 04:00:00+00:00,0.29000000000000004,0.2900000000000001,0.3220099,0.9562658,0.019754179,0.02398001,GOOD,GOOD,
2024-08-24 05:00:00+00:00,0.33999999999999997,0.3400000000000001,0.31915343,0.9471768,0.036441583,0.016381612,GOOD,GOOD,
2024-08-24 06:00:00+00:00,0.24,0.24,0.34952652,0.7830816,0.13950153,0.07741688,GOOD,GOOD,
2024-08-24 07:00:00+00:00,0.31,0.31000000000000005,0.30906564,0.92081785,0.04986523,0.029316943,GOOD,GOOD,
2024-08-24 08:00:00+00:00,0.355,0.35500000000000004,0.31844324,0.9276532,0.050828718,0.021518111,GOOD,GOOD,
2024-08-24 09:00:00+00:00,0.33499999999999996,0.335,0.36210713,0.9758514,0.01230817,0.0118404105,GOOD,GOOD,
2024-08-24 10:00:00+00:00,0.28,0.28000000000000014,0.37291437,0.93378055,0.041396376,0.024823042,GOOD,GOOD,
2024-08-24 11:00:00+00:00,0.275,0.2750000000000001,0.33645403,0.9443879,0.019337032,0.036275055,GOOD,GOOD,
2024-08-24 12:00:00+00:00,0.32,0.32000000000000006,0.3102892,0.95919824,0.026813209,0.013988582,GOOD,GOOD,
2024-08-24 13:00:00+00:00,0.325,0.32500000000000007,0.32994485,0.93338853,0.02289989,0.043711584,GOOD,GOOD,
2024-08-24 14:00:00+00:00,0.39,0.3900000000000001,0.35021043,0.91825044,0.059291944,0.022457587,GOOD,GOOD,
2024-08-24 15:00:00+00:00,0.36,0.36000000000000004,0.3964397,0.96980935,0.016706057,0.01348459,GOOD,GOOD,
2024-08-24 16:00:00+00:00,0.34,0.34000000000000014,0.40130135,0.9005246,0.028171267,0.07130413,GOOD,GOOD,
2024-08-24 17:00:00+00:00,0.365,0.3650000000000001,0.38199154,0.9746489,0.014183993,0.011167132,GOOD,GOOD,
2024-08-24 18:00:00+00:00,0.29000000000000004,0.2900000000000001,0.38596997,0.8841791,0.07850703,0.037313867,GOOD,GOOD,
2024-08-24 19:00:00+00:00,0.28500000000000003,0.2850000000000001,0.34765735,0.9585112,0.021031449,0.020457394,GOOD,GOOD,
2024-08-24 20:00:00+00:00,0.34,0.34000000000000014,0.32043755,0.94239706,0.03883831,0.01876461,GOOD,GOOD,
2024-08-24 21:00:00+00:00,0.45999999999999996,0.4600000000000001,0.34579676,0.6901427,0.23349822,0.07635909,GOOD,GOOD,
2024-08-24 22:00:00+00:00,0.36,0.36000000000000004,0.4404946,0.83602667,0.104483,0.059490357,GOOD,GOOD,
2024-08-24 23:00:00+00:00,0.345,0.34500000000000003,0.42715502,0.9388236,0.030776199,0.0304002,GOOD,GOOD,
2024-08-25 00:00:00+00:00,0.325,0.32500000000000007,0.39010727,0.8741915,0.03650805,0.089300394,GOOD,GOOD,
2024-08-25 01:00:00+00:00,0.34,0.34000000000000014,0.36187398,0.97678405,0.0128298495,0.010386073,GOOD,GOOD,
2024-08-25 02:00:00+00:00,0.31,0.31000000000000005,0.36225367,0.9691518,0.017433291,0.013414932,GOOD,GOOD,
2024-08-25 03:00:00+00:00,0.31,0.31000000000000005,0.3499735,0.9052955,0.01916072,0.075543806,GOOD,GOOD,
2024-08-25 04:00:00+00:00,0.28,0.28000000000000014,0.34170833,0.94807494,0.027498767,0.0244263,GOOD,GOOD,
2024-08-25 05:00:00+00:00,0.275,0.2750000000000001,0.32172686,0.9065937,0.027085824,0.066320494,GOOD,GOOD,
2024-08-25 06:00:00+00:00,0.29000000000000004,0.2900000000000001,0.30818775,0.9532404,0.021405175,0.02535446,GOOD,GOOD,
2024-08-25 07:00:00+00:00,0.27,0.2700000000000001,0.31328818,0.9508056,0.025466474,0.02372794,GOOD,GOOD,
2024-08-25 08:00:00+00:00,0.25,0.25,0.30729768,0.8336589,0.055184502,0.111156605,GOOD,GOOD,
2024-08-25 09:00:00+00:00,0.235,0.235,0.29022267,0.8268229,0.04721546,0.12596169,GOOD,GOOD,
2024-08-25 10:00:00+00:00,0.26,0.26000000000000006,0.27248952,0.9529112,0.02272495,0.02436387,GOOD,GOOD,
2024-08-25 11:00:00+00:00,0.245,0.24500000000000002,0.28001204,0.9408961,0.026748661,0.03235527,GOOD,GOOD,
2024-08-25 12:00:00+00:00,0.265,0.26500000000000007,0.27984965,0.95001394,0.022608757,0.027377326,GOOD,GOOD,
2024-08-25 13:00:00+00:00,0.275,0.2750000000000001,0.2890447,0.89104575,0.028538888,0.080415346,GOOD,GOOD,
2024-08-25 14:00:00+00:00,0.28,0.28000000000000014,0.30100963,0.76631904,0.035816208,0.19786473,GOOD,GOOD,
2024-08-25 15:00:00+00:00,0.275,0.2750000000000001,0.30912748,0.7699936,0.041102823,0.18890357,GOOD,GOOD,
2024-08-25 16:00:00+00:00,0.275,0.2750000000000001,0.30853996,0.5734145,0.047517434,0.37906808,GOOD,GOOD,
2024-08-25 17:00:00+00:00,0.265,0.26500000000000007,0.30655637,0.82244986,0.045316286,0.13223387,GOOD,GOOD,
2024-08-25 18:00:00+00:00,0.265,0.26500000000000007,0.2997912,0.6562035,0.051141478,0.29265505,GOOD,GOOD,
2024-08-25 19:00:00+00:00,0.3,0.30000000000000004,0.29603451,0.9555336,0.027671924,0.016794479,GOOD,GOOD,
2024-08-25 20:00:00+00:00,0.3,0.30000000000000004,0.31601685,0.9649915,0.016219683,0.018788826,GOOD,GOOD,
2024-08-25 21:00:00+00:00,0.29000000000000004,0.2900000000000001,0.3290439,0.91975343,0.0205943,0.059652258,GOOD,GOOD,
2024-08-25 22:00:00+00:00,0.27,0.2700000000000001,0.32606244,0.94322133,0.02162852,0.035150133,GOOD,GOOD,
2024-08-25 23:00:00+00:00,0.275,0.2750000000000001,0.30986267,0.9656729,0.013528372,0.020798745,GOOD,GOOD,
2024-08-26 00:00:00+00:00,0.265,0.26500000000000007,0.303973,0.95072895,0.018110871,0.03116019,GOOD,GOOD,
2024-08-26 01:00:00+00:00,0.275,0.2750000000000001,0.2982578,0.9667762,0.014536615,0.018687174,GOOD,GOOD,
2024-08-26 02:00:00+00:00,0.275,0.2750000000000001,0.3015581,0.8585666,0.024564024,0.116869405,GOOD,GOOD,
2024-08-26 03:00:00+00:00,0.245,0.24500000000000002,0.304826,0.9345444,0.036792133,0.028663505,GOOD,GOOD,
2024-08-26 04:00:00+00:00,0.245,0.24500000000000002,0.28820536,0.9487976,0.02391416,0.027288238,GOOD,GOOD,
2024-08-26 05:00:00+00:00,0.25,0.25,0.27720213,0.8943492,0.029527495,0.0761233,GOOD,GOOD,
2024-08-26 06:00:00+00:00,0.26,0.26000000000000006,0.27744877,0.93271273,0.024492683,0.042794563,GOOD,GOOD,
2024-08-26 07:00:00+00:00,0.28500000000000003,0.2850000000000001,0.28570047,0.95291454,0.024992475,0.022092985,GOOD,GOOD,
2024-08-26 08:00:00+00:00,0.315,0.31500000000000006,0.30525255,0.90177363,0.057588823,0.040637568,GOOD,GOOD,
2024-08-26 09:00:00+00:00,0.3,0.30000000000000004,0.33329445,0.9545028,0.025310397,0.020186767,GOOD,GOOD,
2024-08-26 10:00:00+00:00,0.33999999999999997,0.3400000000000001,0.33700246,0.8284699,0.09929766,0.0722325,GOOD,GOOD,
2024-08-26 11:00:00+00:00,0.305,0.3050000000000001,0.35716233,0.9075618,0.057342708,0.035095494,GOOD,GOOD,
2024-08-26 12:00:00+00:00,0.31,0.31000000000000005,0.3482265,0.9554321,0.02446386,0.020104026,GOOD,GOOD,
2024-08-26 13:00:00+00:00,0.295,0.43401143746827836,0.3412032,0.5493343,0.2803249,0.17034079,SUSPECT,GOOD,F_burst_noise
2024-08-26 14:00:00+00:00,0.28500000000000003,0.21729210724496698,0.41532803,0.47429967,0.2454773,0.280223,SUSPECT,GOOD,F_burst_noise
2024-08-26 15:00:00+00:00,0.24,0.02,0.32953492,0.08049685,0.44093964,0.47856352,SUSPECT,SUSPECT,F_burst_noise
2024-08-26 16:00:00+00:00,0.26,0.26000000000000006,0.15122917,0.5353991,0.24825436,0.21634652,GOOD,GOOD,
2024-08-26 17:00:00+00:00,0.295,0.29500000000000004,0.19265437,0.2936883,0.4912568,0.21505491,GOOD,SUSPECT,
2024-08-26 18:00:00+00:00,0.265,0.26500000000000007,0.2863587,0.9536791,0.027846277,0.018474635,GOOD,GOOD,
2024-08-26 19:00:00+00:00,0.29000000000000004,0.2900000000000001,0.31062776,0.960262,0.0218856,0.017852422,GOOD,GOOD,
2024-08-26 20:00:00+00:00,0.26,0.26000000000000006,0.31867245,0.9630352,0.019543303,0.01742149,GOOD,GOOD,
2024-08-26 21:00:00+00:00,0.25,0.25,0.30306825,0.9365486,0.025765996,0.037685383,GOOD,GOOD,
2024-08-26 22:00:00+00:00,0.28,0.28000000000000014,0.2864273,0.96940356,0.018102882,0.012493543,GOOD,GOOD,
2024-08-26 23:00:00+00:00,0.325,0.32500000000000007,0.29786205,0.9343458,0.04484859,0.020805651,GOOD,GOOD,
2024-08-27 00:00:00+00:00,0.28,0.28000000000000014,0.33549818,0.9598523,0.023903843,0.016243905,GOOD,GOOD,
2024-08-27 01:00:00+00:00,0.275,0.2750000000000001,0.3282976,0.96217376,0.012640511,0.025185714,GOOD,GOOD,
2024-08-27 02:00:00+00:00,0.24,0.24,0.31225726,0.9572325,0.024370348,0.01839718,GOOD,GOOD,
2024-08-27 03:00:00+00:00,0.23,0.23000000000000004,0.28462383,0.9420426,0.027325336,0.030632067,GOOD,GOOD,
2024-08-27 04:00:00+00:00,0.235,0.235,0.26524523,0.92217106,0.02600019,0.051828776,GOOD,GOOD,
2024-08-27 05:00:00+00:00,0.235,0.235,0.2622417,0.78323305,0.033250522,0.1835164,GOOD,GOOD,
2024-08-27 06:00:00+00:00,0.245,0.24500000000000002,0.26427683,0.9271336,0.024009403,0.048856985,GOOD,GOOD,
2024-08-27 07:00:00+00:00,0.255,0.255,0.27152488,0.8543111,0.030893287,0.11479559,GOOD,GOOD,
2024-08-27 08:00:00+00:00,0.245,0.24500000000000002,0.28137445,0.93586457,0.022294717,0.041840725,GOOD,GOOD,
2024-08-27 09:00:00+00:00,0.28,0.28000000000000014,0.2799792,0.96277046,0.02327077,0.01395876,GOOD,GOOD,
2024-08-27 10:00:00+00:00,0.35,0.35000000000000003,0.2975292,0.8779511,0.08792048,0.034128428,GOOD,GOOD,
2024-08-27 11:00:00+00:00,0.385,0.38500000000000006,0.35116223,0.9096483,0.058911644,0.031440075,GOOD,GOOD,
2024-08-27 12:00:00+00:00,0.37,0.37000000000000005,0.4009931,0.9528261,0.02674374,0.020430198,GOOD,GOOD,
2024-08-27 13:00:00+00:00,0.46499999999999997,0.465,0.40908173,0.8294618,0.11516939,0.0553688,GOOD,GOOD,
2024-08-27 14:00:00+00:00,0.4,0.40000000000000013,0.46287066,0.8633468,0.08508697,0.051566243,GOOD,GOOD,
2024-08-27 15:00:00+00:00,0.365,0.3650000000000001,0.4524819,0.9331422,0.042167556,0.024690265,GOOD,GOOD,
2024-08-27 16:00:00+00:00,0.355,0.35500000000000004,0.41362068,0.95817703,0.019028408,0.022794535,GOOD,GOOD,
2024-08-27 17:00:00+00:00,0.395,0.3950000000000001,0.3887617,0.94525987,0.033713445,0.021026699,GOOD,GOOD,
2024-08-27 18:00:00+00:00,0.41,0.41000000000000003,0.40698949,0.95723265,0.025799757,0.016967578,GOOD,GOOD,
