timestamp,Hsig_real,Hsig_observado_pelo_sensor,Hsig_previsto,p_good,p_suspect,p_bad,rotulo_verdadeiro,rotulo_previsto,familia_anomalia
2024-08-21 03:00:00+00:00,0.38,0.38000000000000006,0.48864064,0.116606295,0.046424937,0.8369688,GOOD,BAD,
2024-08-21 04:00:00+00:00,0.38,0.38000000000000006,0.43209606,0.527925,0.027558558,0.4445164,GOOD,GOOD,
2024-08-21 05:00:00+00:00,0.43,0.43000000000000005,0.40851772,0.7634488,0.06920888,0.16734236,GOOD,GOOD,
2024-08-21 06:00:00+00:00,0.425,0.4250000000000001,0.43687505,0.53856075,0.25566903,0.20577021,GOOD,GOOD,
2024-08-21 07:00:00+00:00,0.515,0.515,0.45395166,0.8611293,0.089033306,0.049837407,GOOD,GOOD,
2024-08-21 08:00:00+00:00,0.535,0.535,0.5133627,0.7722456,0.07808834,0.14966606,GOOD,GOOD,
2024-08-21 09:00:00+00:00,0.44999999999999996,0.45000000000000007,0.55632854,0.94819677,0.033826243,0.017977018,GOOD,GOOD,
2024-08-21 10:00:00+00:00,0.45499999999999996,0.455,0.51355666,0.56141406,0.036237653,0.40234828,GOOD,GOOD,
2024-08-21 11:00:00+00:00,0.495,0.4950000000000001,0.48640704,0.9438549,0.03199856,0.024146482,GOOD,GOOD,
2024-08-21 12:00:00+00:00,0.5,0.5000000000000001,0.5064099,0.76299924,0.037092518,0.19990823,GOOD,GOOD,
2024-08-21 13:00:00+00:00,0.415,0.4150000000000001,0.52535033,0.9112638,0.06279362,0.025942555,GOOD,GOOD,
2024-08-21 14:00:00+00:00,0.37,0.37000000000000005,0.477383,0.8387706,0.104204334,0.057025068,GOOD,GOOD,
2024-08-21 15:00:00+00:00,0.365,0.3650000000000001,0.4199171,0.62889314,0.049166232,0.3219406,GOOD,GOOD,
2024-08-21 16:00:00+00:00,0.335,0.3350000000000001,0.39458957,0.9240975,0.04003256,0.035869956,GOOD,GOOD,
2024-08-21 17:00:00+00:00,0.35,0.35000000000000003,0.37309507,0.89032686,0.03125605,0.07841711,GOOD,GOOD,
2024-08-21 18:00:00+00:00,0.36,0.36000000000000004,0.3736211,0.85944456,0.029407503,0.11114794,GOOD,GOOD,
2024-08-21 19:00:00+00:00,0.44,0.4400000000000001,0.38421366,0.899325,0.07711861,0.023556396,GOOD,GOOD,
2024-08-21 20:00:00+00:00,0.45,0.4500000000000001,0.4389483,0.6831,0.060740467,0.2561595,GOOD,GOOD,
2024-08-21 21:00:00+00:00,0.495,0.4950000000000001,0.47471583,0.93934005,0.039778568,0.020881394,GOOD,GOOD,
2024-08-21 22:00:00+00:00,0.37,0.37000000000000005,0.5115132,0.8457492,0.109666325,0.044584453,GOOD,GOOD,
2024-08-21 23:00:00+00:00,0.41500000000000004,0.41500000000000015,0.4477096,0.9743477,0.013781551,0.011870734,GOOD,GOOD,
2024-08-22 00:00:00+00:00,0.45,0.4500000000000001,0.432987,0.92001045,0.045408655,0.034580886,GOOD,GOOD,
2024-08-22 01:00:00+00:00,0.435,0.4350000000000001,0.46096942,0.8900352,0.02132363,0.08864115,GOOD,GOOD,
2024-08-22 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.46908566,0.8995211,0.027075103,0.073403805,GOOD,GOOD,
2024-08-22 03:00:00+00:00,0.4,0.40000000000000013,0.45161054,0.7723523,0.028935844,0.19871189,GOOD,GOOD,
2024-08-22 04:00:00+00:00,0.295,0.29500000000000004,0.4344431,0.7467803,0.1897239,0.063495874,GOOD,GOOD,
2024-08-22 05:00:00+00:00,0.345,0.34500000000000003,0.36498323,0.9357278,0.039753743,0.024518495,GOOD,GOOD,
2024-08-22 06:00:00+00:00,0.37,0.37000000000000005,0.35756797,0.9479915,0.032578733,0.019429777,GOOD,GOOD,
2024-08-22 07:00:00+00:00,0.395,0.3950000000000001,0.38373077,0.8894516,0.047317237,0.06323112,GOOD,GOOD,
2024-08-22 08:00:00+00:00,0.48,0.48000000000000004,0.41437224,0.86262053,0.10619412,0.031185344,GOOD,GOOD,
2024-08-22 09:00:00+00:00,0.455,0.45500000000000007,0.47903204,0.9644044,0.018301731,0.017293857,GOOD,GOOD,
2024-08-22 10:00:00+00:00,0.405,0.4050000000000001,0.49394557,0.9496488,0.02945355,0.02089767,GOOD,GOOD,
2024-08-22 11:00:00+00:00,0.33499999999999996,0.335,0.45803714,0.88635653,0.080845006,0.032798447,GOOD,GOOD,
2024-08-22 12:00:00+00:00,0.43000000000000005,0.4300000000000001,0.39373285,0.8863117,0.0796312,0.0340571,GOOD,GOOD,
