timestamp,Hsig_real,Hsig_observado_pelo_sensor,Hsig_previsto,p_good,p_suspect,p_bad,rotulo_verdadeiro,rotulo_previsto,familia_anomalia
2024-08-21 03:00:00+00:00,0.38,0.38000000000000006,0.48864064,0.12292075,0.04635652,0.83072275,GOOD,BAD,
2024-08-21 04:00:00+00:00,0.38,0.38000000000000006,0.43209606,0.53692067,0.027572999,0.4355063,GOOD,GOOD,
2024-08-21 05:00:00+00:00,0.43,0.43000000000000005,0.40851772,0.7626367,0.069427356,0.16793591,GOOD,GOOD,
2024-08-21 06:00:00+00:00,0.425,0.4250000000000001,0.43687505,0.53856075,0.25566903,0.20577021,GOOD,GOOD,
2024-08-21 07:00:00+00:00,0.515,0.515,0.45395166,0.85893273,0.09060177,0.05046548,GOOD,GOOD,
2024-08-21 08:00:00+00:00,0.535,0.535,0.5133627,0.7688355,0.07935143,0.15181309,GOOD,GOOD,
2024-08-21 09:00:00+00:00,0.44999999999999996,0.45000000000000007,0.55632854,0.9487806,0.033323936,0.01789546,GOOD,GOOD,
2024-08-21 10:00:00+00:00,0.45499999999999996,0.455,0.51355666,0.5904633,0.03468632,0.37485042,GOOD,GOOD,
2024-08-21 11:00:00+00:00,0.495,0.4950000000000001,0.48640704,0.9439383,0.03204573,0.024015957,GOOD,GOOD,
2024-08-21 12:00:00+00:00,0.5,0.5000000000000001,0.5064099,0.7582942,0.037913214,0.20379253,GOOD,GOOD,
2024-08-21 13:00:00+00:00,0.415,0.4150000000000001,0.52535033,0.91161644,0.06228397,0.026099578,GOOD,GOOD,
2024-08-21 14:00:00+00:00,0.37,0.37000000000000005,0.477383,0.8526985,0.095745176,0.05155633,GOOD,GOOD,
2024-08-21 15:00:00+00:00,0.365,0.3650000000000001,0.4199171,0.65610754,0.04703559,0.29685688,GOOD,GOOD,
2024-08-21 16:00:00+00:00,0.335,0.3350000000000001,0.39458957,0.93022585,0.03741256,0.03236162,GOOD,GOOD,
2024-08-21 17:00:00+00:00,0.35,0.35000000000000003,0.37309507,0.8918586,0.031776495,0.07636493,GOOD,GOOD,
2024-08-21 18:00:00+00:00,0.36,0.36000000000000004,0.3736211,0.8635589,0.029494274,0.1069468,GOOD,GOOD,
2024-08-21 19:00:00+00:00,0.44,0.4400000000000001,0.38421366,0.89792216,0.0784156,0.023662264,GOOD,GOOD,
2024-08-21 20:00:00+00:00,0.45,0.4500000000000001,0.4389483,0.6754968,0.06235124,0.262152,GOOD,GOOD,
2024-08-21 21:00:00+00:00,0.495,0.4950000000000001,0.47471583,0.9379273,0.040752064,0.021320617,GOOD,GOOD,
2024-08-21 22:00:00+00:00,0.37,0.37000000000000005,0.5115132,0.84480786,0.10975859,0.045433518,GOOD,GOOD,
2024-08-21 23:00:00+00:00,0.41500000000000004,0.41500000000000015,0.4477096,0.97482973,0.013528649,0.011641643,GOOD,GOOD,
2024-08-22 00:00:00+00:00,0.45,0.4500000000000001,0.432987,0.91863525,0.04647751,0.034887247,GOOD,GOOD,
2024-08-22 01:00:00+00:00,0.435,0.4350000000000001,0.46096942,0.888698,0.021671932,0.0896301,GOOD,GOOD,
2024-08-22 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.46908566,0.9063188,0.02576896,0.06791228,GOOD,GOOD,
2024-08-22 03:00:00+00:00,0.4,0.40000000000000013,0.45161054,0.7868442,0.027805874,0.18534994,GOOD,GOOD,
2024-08-22 04:00:00+00:00,0.295,0.29500000000000004,0.4344431,0.74490714,0.19047566,0.06461724,GOOD,GOOD,
2024-08-22 05:00:00+00:00,0.345,0.34500000000000003,0.36498323,0.9360719,0.039656665,0.024271477,GOOD,GOOD,
2024-08-22 06:00:00+00:00,0.37,0.37000000000000005,0.35756797,0.9475725,0.032967795,0.019459676,GOOD,GOOD,
2024-08-22 07:00:00+00:00,0.395,0.3950000000000001,0.38373077,0.88656616,0.048639074,0.06479476,GOOD,GOOD,
2024-08-22 08:00:00+00:00,0.48,0.48000000000000004,0.41437224,0.8603737,0.108267106,0.03135922,GOOD,GOOD,
2024-08-22 09:00:00+00:00,0.455,0.45500000000000007,0.47903204,0.9640883,0.018536113,0.017375566,GOOD,GOOD,
2024-08-22 10:00:00+00:00,0.405,0.4050000000000001,0.49394557,0.9512897,0.028507032,0.02020326,GOOD,GOOD,
2024-08-22 11:00:00+00:00,0.33499999999999996,0.335,0.45803714,0.8872879,0.07980495,0.03290714,GOOD,GOOD,
2024-08-22 12:00:00+00:00,0.43000000000000005,0.4300000000000001,0.39373285,0.88689226,0.079425976,0.033681788,GOOD,GOOD,
2024-08-22 13:00:00+00:00,0.41500000000000004,0.41500000000000015,0.42280525,0.9714874,0.015462189,0.013050436,GOOD,GOOD,
2024-08-22 14:00:00+00:00,0.405,0.4050000000000001,0.44394556,0.8731359,0.018823305,0.10804079,GOOD,GOOD,
2024-08-22 15:00:00+00:00,0.375,0.3750000000000001,0.4416171,0.96624994,0.016602457,0.01714763,GOOD,GOOD,
2024-08-22 16:00:00+00:00,0.38,0.38000000000000006,0.41792277,0.961808,0.013375549,0.024816407,GOOD,GOOD,
2024-08-22 17:00:00+00:00,0.32499999999999996,0.325,0.40836772,0.9128617,0.057633106,0.029505191,GOOD,GOOD,
2024-08-22 18:00:00+00:00,0.345,0.34500000000000003,0.37466496,0.9679044,0.017739387,0.0143562155,GOOD,GOOD,
2024-08-22 19:00:00+00:00,0.355,0.35500000000000004,0.36842847,0.9169757,0.024672884,0.05835143,GOOD,GOOD,
2024-08-22 20:00:00+00:00,0.43,0.43000000000000005,0.37822703,0.8969748,0.07764707,0.025378104,GOOD,GOOD,
2024-08-22 21:00:00+00:00,0.42000000000000004,0.4200000000000001,0.43058625,0.9696517,0.015153023,0.015195298,GOOD,GOOD,
2024-08-22 22:00:00+00:00,0.385,0.38500000000000006,0.45252043,0.9672746,0.016477555,0.016247816,GOOD,GOOD,
2024-08-22 23:00:00+00:00,0.36,0.36000000000000004,0.4320559,0.9204285,0.034748524,0.044822983,GOOD,GOOD,
2024-08-23 00:00:00+00:00,0.41000000000000003,0.4100000000000001,0.40172255,0.9516887,0.031925797,0.016385483,GOOD,GOOD,
2024-08-23 01:00:00+00:00,0.4,0.40000000000000013,0.41984296,0.9785156,0.0111991,0.010285282,GOOD,GOOD,
2024-08-23 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.4305022,0.94063514,0.017043868,0.042320993,GOOD,GOOD,
2024-08-23 03:00:00+00:00,0.365,0.3650000000000001,0.43793207,0.9549998,0.025357785,0.019642418,GOOD,GOOD,
2024-08-23 04:00:00+00:00,0.405,0.4050000000000001,0.41262132,0.9663115,0.019935206,0.013753292,GOOD,GOOD,
2024-08-23 05:00:00+00:00,0.33,0.3300000000000001,0.4211549,0.8575949,0.09486677,0.04753833,GOOD,GOOD,
2024-08-23 06:00:00+00:00,0.39,0.3900000000000001,0.38615072,0.9325805,0.044724625,0.022694906,GOOD,GOOD,
2024-08-23 07:00:00+00:00,0.385,0.38500000000000006,0.39961308,0.9715762,0.013807742,0.0146160405,GOOD,GOOD,
2024-08-23 08:00:00+00:00,0.425,0.4250000000000001,0.41262305,0.9600053,0.026255894,0.013738845,GOOD,GOOD,
2024-08-23 09:00:00+00:00,0.385,0.38500000000000006,0.44087183,0.97339803,0.014453977,0.012147988,GOOD,GOOD,
2024-08-23 10:00:00+00:00,0.365,0.3650000000000001,0.42988178,0.94111896,0.021552868,0.037328202,GOOD,GOOD,
2024-08-23 11:00:00+00:00,0.33,0.3300000000000001,0.40552792,0.9548389,0.027342882,0.017818263,GOOD,GOOD,
2024-08-23 12:00:00+00:00,0.30000000000000004,0.3000000000000001,0.37339857,0.9239099,0.04106209,0.035027992,GOOD,GOOD,
2024-08-23 13:00:00+00:00,0.395,0.3950000000000001,0.34170425,0.86141,0.10362472,0.034965232,GOOD,GOOD,
2024-08-23 14:00:00+00:00,0.405,0.4050000000000001,0.3867699,0.95051324,0.03090621,0.018580526,GOOD,GOOD,
2024-08-23 15:00:00+00:00,0.35,0.35000000000000003,0.42643288,0.9523616,0.027929535,0.019708902,GOOD,GOOD,
2024-08-23 16:00:00+00:00,0.4,0.40000000000000013,0.40453738,0.9626571,0.022591976,0.014750952,GOOD,GOOD,
2024-08-23 17:00:00+00:00,0.335,0.3350000000000001,0.41475004,0.9235509,0.048720498,0.027728574,GOOD,GOOD,
2024-08-23 18:00:00+00:00,0.385,0.38500000000000006,0.38706183,0.966611,0.02135539,0.012033572,GOOD,GOOD,
2024-08-23 19:00:00+00:00,0.4,0.40000000000000013,0.39842978,0.9476516,0.024567172,0.027781181,GOOD,GOOD,
2024-08-23 20:00:00+00:00,0.39,0.3900000000000001,0.42091236,0.9345027,0.015797762,0.049699485,GOOD,GOOD,
2024-08-23 21:00:00+00:00,0.405,0.4050000000000001,0.42446378,0.9618199,0.01513276,0.02304736,GOOD,GOOD,
2024-08-23 22:00:00+00:00,0.32499999999999996,0.325,0.43100694,0.83538806,0.10969907,0.054912835,GOOD,GOOD,
2024-08-23 23:00:00+00:00,0.31,0.31000000000000005,0.38576683,0.9343154,0.03638754,0.02929709,GOOD,GOOD,
2024-08-24 00:00:00+00:00,0.29500000000000004,0.2950000000000001,0.34911242,0.86472636,0.04948442,0.08578921,GOOD,GOOD,
