timestamp,Hsig_real,Hsig_observado_pelo_sensor,Hsig_previsto,p_good,p_suspect,p_bad,rotulo_verdadeiro,rotulo_previsto,familia_anomalia
2024-08-21 03:00:00+00:00,0.38,0.38000000000000006,0.48884264,0.11377883,0.046475697,0.83974546,GOOD,BAD,
2024-08-21 04:00:00+00:00,0.38,0.38000000000000006,0.43195274,0.53045595,0.02717664,0.44236737,GOOD,GOOD,
2024-08-21 05:00:00+00:00,0.43,0.43000000000000005,0.40813,0.76155037,0.06970486,0.16874476,GOOD,GOOD,
2024-08-21 06:00:00+00:00,0.425,0.4250000000000001,0.43634146,0.53856075,0.25566903,0.20577021,GOOD,GOOD,
2024-08-21 07:00:00+00:00,0.515,0.515,0.4533275,0.8548866,0.092792645,0.052320782,GOOD,GOOD,
2024-08-21 08:00:00+00:00,0.535,0.535,0.5127337,0.7641636,0.08115216,0.1546842,GOOD,GOOD,
2024-08-21 09:00:00+00:00,0.44999999999999996,0.45000000000000007,0.55573016,0.9486298,0.033595007,0.017775204,GOOD,GOOD,
2024-08-21 10:00:00+00:00,0.45499999999999996,0.455,0.5130151,0.56607985,0.0352884,0.39863178,GOOD,GOOD,
2024-08-21 11:00:00+00:00,0.495,0.4950000000000001,0.48596075,0.9414262,0.03348919,0.025084576,GOOD,GOOD,
2024-08-21 12:00:00+00:00,0.5,0.5000000000000001,0.50606614,0.76722914,0.03650998,0.19626088,GOOD,GOOD,
2024-08-21 13:00:00+00:00,0.415,0.4150000000000001,0.52510196,0.9113283,0.06283332,0.02583835,GOOD,GOOD,
2024-08-21 14:00:00+00:00,0.37,0.37000000000000005,0.47722173,0.83300847,0.107374564,0.059616987,GOOD,GOOD,
2024-08-21 15:00:00+00:00,0.365,0.3650000000000001,0.41983455,0.6262919,0.04811676,0.3255914,GOOD,GOOD,
2024-08-21 16:00:00+00:00,0.335,0.3350000000000001,0.39457163,0.92104924,0.04091024,0.038040545,GOOD,GOOD,
2024-08-21 17:00:00+00:00,0.35,0.35000000000000003,0.37312707,0.88434386,0.03178034,0.08387579,GOOD,GOOD,
2024-08-21 18:00:00+00:00,0.36,0.36000000000000004,0.37368974,0.85262024,0.02995612,0.11742364,GOOD,GOOD,
