timestamp,Hsig_real,Hsig_observado_pelo_sensor,Hsig_previsto,p_good,p_suspect,p_bad,rotulo_verdadeiro,rotulo_previsto,familia_anomalia
2024-08-21 03:00:00+00:00,0.38,0.38000000000000006,0.48864064,0.1350131,0.04619343,0.8187935,GOOD,BAD,
2024-08-21 04:00:00+00:00,0.38,0.38000000000000006,0.43209606,0.5395048,0.02850779,0.43198738,GOOD,GOOD,
2024-08-21 05:00:00+00:00,0.43,0.43000000000000005,0.40851772,0.76475,0.06873729,0.16651274,GOOD,GOOD,
2024-08-21 06:00:00+00:00,0.425,0.4250000000000001,0.43687505,0.53856075,0.25566903,0.20577021,GOOD,GOOD,
2024-08-21 07:00:00+00:00,0.515,0.515,0.45395166,0.86220425,0.0881184,0.049677365,GOOD,GOOD,
2024-08-21 08:00:00+00:00,0.535,0.535,0.5133627,0.7771289,0.076003134,0.14686799,GOOD,GOOD,
2024-08-21 09:00:00+00:00,0.44999999999999996,0.45000000000000007,0.55632854,0.94944686,0.032720204,0.017832952,GOOD,GOOD,
2024-08-21 10:00:00+00:00,0.45499999999999996,0.455,0.51355666,0.5949573,0.034685038,0.37035766,GOOD,GOOD,
2024-08-21 11:00:00+00:00,0.495,0.4950000000000001,0.48640704,0.9451219,0.03118327,0.023694841,GOOD,GOOD,
2024-08-21 12:00:00+00:00,0.5,0.5000000000000001,0.5064099,0.73600954,0.041667312,0.22232315,GOOD,GOOD,
2024-08-21 13:00:00+00:00,0.415,0.4150000000000001,0.52535033,0.911011,0.062402524,0.026586497,GOOD,GOOD,
2024-08-21 14:00:00+00:00,0.37,0.37000000000000005,0.477383,0.867427,0.08611054,0.046462443,GOOD,GOOD,
2024-08-21 15:00:00+00:00,0.365,0.3650000000000001,0.4199171,0.65415955,0.046945494,0.298895,GOOD,GOOD,
2024-08-21 16:00:00+00:00,0.335,0.3350000000000001,0.39458957,0.9258298,0.03914599,0.035024196,GOOD,GOOD,
2024-08-21 17:00:00+00:00,0.35,0.35000000000000003,0.37309507,0.87395394,0.03539496,0.09065112,GOOD,GOOD,
2024-08-21 18:00:00+00:00,0.36,0.36000000000000004,0.3736211,0.83609945,0.033661205,0.13023935,GOOD,GOOD,
2024-08-21 19:00:00+00:00,0.44,0.4400000000000001,0.38421366,0.90006477,0.07645381,0.023481412,GOOD,GOOD,
2024-08-21 20:00:00+00:00,0.45,0.4500000000000001,0.4389483,0.6937554,0.058056414,0.24818817,GOOD,GOOD,
2024-08-21 21:00:00+00:00,0.495,0.4950000000000001,0.47471583,0.9415019,0.038229715,0.02026837,GOOD,GOOD,
2024-08-21 22:00:00+00:00,0.37,0.37000000000000005,0.5115132,0.84118533,0.11132517,0.047489498,GOOD,GOOD,
2024-08-21 23:00:00+00:00,0.41500000000000004,0.41500000000000015,0.4477096,0.97399163,0.014059821,0.011948524,GOOD,GOOD,
2024-08-22 00:00:00+00:00,0.45,0.4500000000000001,0.432987,0.9226737,0.04356167,0.033764634,GOOD,GOOD,
2024-08-22 01:00:00+00:00,0.435,0.4350000000000001,0.46096942,0.8848569,0.02251249,0.092630655,GOOD,GOOD,
2024-08-22 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.46908566,0.9102019,0.025406515,0.06439157,GOOD,GOOD,
2024-08-22 03:00:00+00:00,0.4,0.40000000000000013,0.45161054,0.78978175,0.028162967,0.18205526,GOOD,GOOD,
2024-08-22 04:00:00+00:00,0.295,0.29500000000000004,0.4344431,0.73771536,0.19468631,0.06759832,GOOD,GOOD,
2024-08-22 05:00:00+00:00,0.345,0.34500000000000003,0.36498323,0.9329629,0.04161352,0.025423598,GOOD,GOOD,
2024-08-22 06:00:00+00:00,0.37,0.37000000000000005,0.35756797,0.9503257,0.031062748,0.01861153,GOOD,GOOD,
2024-08-22 07:00:00+00:00,0.395,0.3950000000000001,0.38373077,0.89321786,0.045309193,0.061472937,GOOD,GOOD,
2024-08-22 08:00:00+00:00,0.48,0.48000000000000004,0.41437224,0.86363184,0.10519393,0.03117423,GOOD,GOOD,
2024-08-22 09:00:00+00:00,0.455,0.45500000000000007,0.47903204,0.9634229,0.01902944,0.017547654,GOOD,GOOD,
2024-08-22 10:00:00+00:00,0.405,0.4050000000000001,0.49394557,0.95324785,0.02742985,0.019322317,GOOD,GOOD,
2024-08-22 11:00:00+00:00,0.33499999999999996,0.335,0.45803714,0.8854795,0.080666766,0.03385373,GOOD,GOOD,
2024-08-22 12:00:00+00:00,0.43000000000000005,0.4300000000000001,0.39373285,0.8860229,0.07966047,0.03431657,GOOD,GOOD,
2024-08-22 13:00:00+00:00,0.41500000000000004,0.41500000000000015,0.42280525,0.9705144,0.016251452,0.013234104,GOOD,GOOD,
2024-08-22 14:00:00+00:00,0.405,0.4050000000000001,0.44394556,0.87246597,0.019542681,0.10799137,GOOD,GOOD,
2024-08-22 15:00:00+00:00,0.375,0.3750000000000001,0.4416171,0.96776724,0.016076578,0.016156154,GOOD,GOOD,
2024-08-22 16:00:00+00:00,0.38,0.38000000000000006,0.41792277,0.9618151,0.013714829,0.024470074,GOOD,GOOD,
2024-08-22 17:00:00+00:00,0.32499999999999996,0.325,0.40836772,0.9138195,0.05738649,0.028794033,GOOD,GOOD,
2024-08-22 18:00:00+00:00,0.345,0.34500000000000003,0.37466496,0.96655804,0.018577287,0.014864666,GOOD,GOOD,
2024-08-22 19:00:00+00:00,0.355,0.35500000000000004,0.36842847,0.90891945,0.027203968,0.063876584,GOOD,GOOD,
2024-08-22 20:00:00+00:00,0.43,0.43000000000000005,0.37822703,0.8998546,0.07508294,0.025062468,GOOD,GOOD,
2024-08-22 21:00:00+00:00,0.42000000000000004,0.4200000000000001,0.43058625,0.96865416,0.015856134,0.015489719,GOOD,GOOD,
2024-08-22 22:00:00+00:00,0.385,0.38500000000000006,0.45252043,0.9687843,0.015929596,0.015286118,GOOD,GOOD,
2024-08-22 23:00:00+00:00,0.36,0.36000000000000004,0.4320559,0.92419356,0.033380743,0.042425696,GOOD,GOOD,
2024-08-23 00:00:00+00:00,0.41000000000000003,0.4100000000000001,0.40172255,0.9526764,0.031033969,0.016289609,GOOD,GOOD,
2024-08-23 01:00:00+00:00,0.4,0.40000000000000013,0.41984296,0.9779859,0.011604158,0.010409931,GOOD,GOOD,
2024-08-23 02:00:00+00:00,0.41000000000000003,0.4100000000000001,0.4305022,0.93769205,0.017968593,0.04433935,GOOD,GOOD,
2024-08-23 03:00:00+00:00,0.365,0.3650000000000001,0.43793207,0.956444,0.02480651,0.018749444,GOOD,GOOD,
2024-08-23 04:00:00+00:00,0.405,0.4050000000000001,0.41262132,0.9647893,0.021194115,0.014016627,GOOD,GOOD,
2024-08-23 05:00:00+00:00,0.33,0.3300000000000001,0.4211549,0.8574934,0.09496807,0.0475385,GOOD,GOOD,
2024-08-23 06:00:00+00:00,0.39,0.3900000000000001,0.38615072,0.9346783,0.043077756,0.022243906,GOOD,GOOD,
2024-08-23 07:00:00+00:00,0.385,0.38500000000000006,0.39961308,0.9706368,0.014420777,0.0149424365,GOOD,GOOD,
2024-08-23 08:00:00+00:00,0.425,0.4250000000000001,0.41262305,0.96115345,0.025245553,0.013600984,GOOD,GOOD,
2024-08-23 09:00:00+00:00,0.385,0.38500000000000006,0.44087183,0.9731124,0.014759558,0.012128041,GOOD,GOOD,
2024-08-23 10:00:00+00:00,0.365,0.3650000000000001,0.42988178,0.9437407,0.020896599,0.035362694,GOOD,GOOD,
2024-08-23 11:00:00+00:00,0.33,0.3300000000000001,0.40552792,0.9564358,0.026565805,0.01699841,GOOD,GOOD,
2024-08-23 12:00:00+00:00,0.30000000000000004,0.3000000000000001,0.37339857,0.926017,0.040018473,0.033964556,GOOD,GOOD,
2024-08-23 13:00:00+00:00,0.395,0.3950000000000001,0.34170425,0.8641725,0.101226255,0.034601226,GOOD,GOOD,
2024-08-23 14:00:00+00:00,0.405,0.4050000000000001,0.3867699,0.95488554,0.0278116,0.017302873,GOOD,GOOD,
2024-08-23 15:00:00+00:00,0.35,0.35000000000000003,0.42643288,0.9539005,0.027291259,0.018808221,GOOD,GOOD,
2024-08-23 16:00:00+00:00,0.4,0.40000000000000013,0.40453738,0.9613035,0.023885123,0.014811386,GOOD,GOOD,
2024-08-23 17:00:00+00:00,0.335,0.3350000000000001,0.41475004,0.92387563,0.04873917,0.027385203,GOOD,GOOD,
2024-08-23 18:00:00+00:00,0.385,0.38500000000000006,0.38706183,0.9638223,0.023482675,0.012694996,GOOD,GOOD,
2024-08-23 19:00:00+00:00,0.4,0.40000000000000013,0.39842978,0.9506513,0.023051575,0.02629713,GOOD,GOOD,
